text_id,speaker_id,gender,topics,conv_id,turn,text,length,age_cat,clean_text,label,trigram_pred
21550,S0439,F,"['food', 'work', 'holidays', 'ex-boyfriends', 'relationships. ']",SD92,936,"and they keep fine in the freezer <pause dur=""short"" /> and then you heat them up you put them in the oven heat them up have a bit of cream on the top",30,19_29,"and they keep fine in the freezer <pause dur=""short"" /> and then you heat them up you put them in the oven heat them up have a bit of cream on the top",0,0
53301,S0439,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,225,what have what have you been doing?,8,19_29,what have what have you been doing?,0,0
13788,S0012,M,['no info'],S9DE,409,shelves to put up sideboards to pull pull to pieces there's loads of work to do,17,50_plus,shelves to put up sideboards to pull pull to pieces there's loads of work to do,1,1
11592,S0679,F,"['what to have for supper and other meals', 'using passenger assistance on the railway', 'catching train at leeds station', 'using text messaging', 'experiences of receiving text notifications']",S8Q6,17,oh yeah Linda McCartney well McCartney ones,7,50_plus,oh yeah linda mccartney well mccartney ones,1,1
43894,S0012,M,['no info'],SP5U,92,er he yeah you can get,6,50_plus,er he yeah you can get,1,0
35007,S0281,M,"['buses', ""day's activities"", 'pension', 'sleep']",SKNF,123,I expect they have a staggered lunch you know these,10,50_plus,i expect they have a staggered lunch you know these,1,1
20284,S0179,M,"['food', 'holidays']",SD6X,543,can I have the er half a one of those?,11,19_29,can i have the er half a one of those?,0,1
62992,S0012,M,"['looking at pictures', 'dentists', 'gardening']",SYDJ,195,and slightly under-ripe they're so sweet,7,50_plus,and slightly under-ripe they're so sweet,1,1
9831,S0529,F,"['the day', 'gossip about flatmate who got their taxi paid by ']",S6JL,1015,you know?,3,19_29,you know?,0,1
24392,S0439,F,"['halloween party', 'relationships', 'work', 'future', 'holiday', 'new job', 'friends', 'interview', 'the past']",SECS,794,and then went home and had hot chocolate and then I came back here,14,19_29,and then went home and had hot chocolate and then i came back here,0,0
3342,S0198,F,"['smoking cigarettes', 'moving apartments', 'future plans', 'university', 'family', 'inventory', 'music', 'extended family', 'marriage', 'living in south korea', 'friends', 'elt methodology', 'language', 'cooking', 'alcohol', 'making arrangements', 'driving', 'travelling.  ']",S38V,1930,I need a chopping board to go with that then,10,19_29,i need a chopping board to go with that then,0,0
38870,S0058,F,"['jobs', 'education']",SLTU,657,yeah exactly,2,19_29,yeah exactly,0,0
57645,S0427,M,"[""how was your weekend; football players' young children; snooker players; gardening; marking students' work; entry ino the police force and the armed forces""]",SVN6,142,<trunc>m</trunc>more constructively erm er we had this a few years ago was somebody said you know you've got some bright students why don't you encourage them,28,50_plus,<trunc>m</trunc>more constructively erm er we had this a few years ago was somebody said you know you've got some bright students why don't you encourage them,1,1
365,S0441,F,"['food', 'old school friends', 'complaining about things', 'days out', 'gossiping about the neighbour', 'films', 'men', 'shopping', 'news. ']",S2AJ,176,he was asking me what hours I work and stuff and then he was telling me what hours he worked I don't even know what job he does,29,19_29,he was asking me what hours i work and stuff and then he was telling me what hours he worked i don't even know what job he does,0,0
10697,S0529,F,"['the future and old age', 'art', 'essays', 'computer games']",S7NV,449,not really skinny I just don't wanna have like a chin I just don't wanna have loads of chins like old people have chins,28,19_29,not really skinny i just don't wanna have like a chin i just don't wanna have loads of chins like old people have chins,0,0
4198,S0247,F,"['superstitions / good luck / bad luck / sporting rituals', 'lucky charms', 'etc.']",S3TD,83,yeah,1,50_plus,yeah,1,0
63779,S0282,F,['having and being treated for cancer. knowledge and terminology. attitudes of younger women to sex. talking to and being examined by doctors. symptoms. screening and testing. personal experiences. types of cancer. assisted fertility treatments. process of investigation at hospital. being given the news. men’s experience. being a woman after surgery. marital relations afterwards. 1970s feminist messages. need for radical surgery.'],SYX3,81,yeah,1,50_plus,yeah,1,0
56040,S0084,F,"['food', 'identity', 'friends']",SV2V,853,mm,1,19_29,mm,0,1
9237,S0041,F,"['men', 'health', 'food ']",S6J2,736,"and he said okay then <pause dur=""short"" /> sent a picture which clearly wasn't taken just then <pause dur=""short"" /> so this is a kind of a pre-empted ready picture to my email <pause dur=""short"" /> and I swear to god it's a different guy <pause dur=""short"" /> it must be a different guy",44,19_29,"and he said okay then <pause dur=""short"" /> sent a picture which clearly wasn't taken just then <pause dur=""short"" /> so this is a kind of a pre-empted ready picture to my email <pause dur=""short"" /> and i swear to god it's a different guy <pause dur=""short"" /> it must be a different guy",0,0
2795,S0441,F,"['food', 'habits', 'friends', 'relationships. ']",S38F,851,apparently <trunc>hor</trunc>horrible prom,3,19_29,apparently <trunc>hor</trunc>horrible prom,0,0
29719,S0238,F,"['vegan food', 'eating meat', 'back pain', 'pudding', 'computer updates', 'designing traffic systems', 'food allergies and diet']",SG2E,344,right,1,50_plus,right,1,1
55979,S0041,F,"['food', 'identity', 'friends']",SV2V,617,mm,1,19_29,mm,0,1
3694,S0254,F,"['packing for a holiday', 'clothes', 'energy bills', 'eating', 'muse', 'football', 'e-cigarettes', 'plans for a weekend', 'holiday money', 'taxis', 'a friend’s stag party', 'airports', 'reading', 'a friend visiting germany', 'plans for christmas', 'the scottish referendum for independence', 'royal family', 'increasing cost rail travel', 'a friend’s cat']",S3DA,190,might as well enjoy it,5,19_29,might as well enjoy it,0,0
32006,S0679,F,"['orchids', 'birthday cakes', 'school dinners', 'other stuff about our senior school', 'shopping in east kent', 'shopping in cambridge', 'cambridge university', 'plans for the afternoon']",SHHX,257,in the cake? no <trunc>n</trunc> it's just sponge cake,10,50_plus,in the cake? no <trunc>n</trunc> it's just sponge cake,1,1
25433,S0041,F,"['friendships', 'relationships', 'clothes']",SEGU,845,I went there once and we just had like a sandwich cos it was lunch time,16,19_29,i went there once and we just had like a sandwich cos it was lunch time,0,0
37173,S0679,F,"['discussing the past day', 'wicken fen nature reserve', 'online banking', 'savings and interest', 'housing and issues', 'issues about dave’s front door and door keys', 'mapping genotypes', 'planning the next day', 'christmas cards', 'choosing and delivering a christmas present to friend', 'issues with my mobility rollator', 'changing battery in electric candle', 'christmas lists']",SLJ5,263,if it when are you going to do it?,10,50_plus,if it when are you going to do it?,1,0
32554,S0680,F,"['orchids', 'birthday cakes', 'school dinners', 'other stuff about our senior school', 'shopping in east kent', 'shopping in cambridge', 'cambridge university', 'plans for the afternoon']",SHHX,805,yeah,1,50_plus,yeah,1,0
52157,S0680,F,"['local authority trees outside anon’s house', 'leeds triathlon and disruption on 12 june', 'about selling things to a shop in harehills', 'leeds', 'other shops in leeds', 'bicycle', 'bags for life carrier bags local authority recycling and bin issues']",SRWD,242,mm mm,2,50_plus,mm mm,1,1
65760,S0058,F,"['film', 'literature', 'food']",SZPS,278,mm,1,19_29,mm,0,1
46543,S0529,F,"['terrorism', 'politics', 'men', 'a small worm found in a box of raspberries', '']",SPYD,31,kind of like nine eleven like,6,19_29,kind of like nine eleven like,0,0
34383,S0041,F,"['relationships', 'tv', 'monarchy']",SK3B,1153,this this is lying to us,6,19_29,this this is lying to us,0,1
19638,S0530,F,"['the future and old age', 'art', 'essays', 'computer games']",SCS9,1320,yeah,1,19_29,yeah,0,0
12662,S0208,F,"['sport', 'uni', 'work', 'bands']",S8VZ,95,"and like for my overall year grade and stuff and she was the same like we were both quite ambitious and driven and stuff but my mum and her parents would always turn everything into a competition like literally it was awful like <vocal desc=""cough"" /> I'd get say seventeen in an exam and <anon nameType=""f"" type=""name"" /> would get a fourteen or something and her parents would be like oh <anon nameType=""f"" type=""name"" /> got this like why didn't you do better sort of thing but vice versa so if I didn't do as good as <anon nameType=""f"" type=""name"" /> my mum would be like oh <anon nameType=""f"" type=""name"" /> told me that <anon nameType=""f"" type=""name"" /> got an eighteen isn't that fantastic? you could've done that and I'd just be like I'm sorry I was like I'm sorry I can't be as perfect as <anon nameType=""f"" type=""name"" /> I was like what do you want from me?",149,19_29,"and like for my overall year grade and stuff and she was the same like we were both quite ambitious and driven and stuff but my mum and her parents would always turn everything into a competition like literally it was awful like <vocal desc=""cough"" /> i'd get say seventeen in an exam and <anon nametype=""f"" type=""name"" /> would get a fourteen or something and her parents would be like oh <anon nametype=""f"" type=""name"" /> got this like why didn't you do better sort of thing but vice versa so if i didn't do as good as <anon nametype=""f"" type=""name"" /> my mum would be like oh <anon nametype=""f"" type=""name"" /> told me that <anon nametype=""f"" type=""name"" /> got an eighteen isn't that fantastic? you could've done that and i'd just be like i'm sorry i was like i'm sorry i can't be as perfect as <anon nametype=""f"" type=""name"" /> i was like what do you want from me?",0,0
46269,S0486,F,"['career details as a producer for the bbc', 'natural history', 'looking at photography', 'talking about how perception is different in each individual. comparing experiences.']",SPY2,677,it is,2,50_plus,it is,1,1
16928,S0281,M,"['food', 'china', 'laptop']",S9ZP,93,yeah,1,50_plus,yeah,1,0
54599,S0041,F,[],SU82,1197,"ill-mannered <pause dur=""short"" /> and I know I'm a bit picky with things like that <pause dur=""short"" /> a bit extreme manners wise but",19,19_29,"ill-mannered <pause dur=""short"" /> and i know i'm a bit picky with things like that <pause dur=""short"" /> a bit extreme manners wise but",0,1
61731,S0084,F,"['exercise', 'relationships']",SXWH,127,"oh <pause dur=""short"" /> nice",2,19_29,"oh <pause dur=""short"" /> nice",0,0
26940,S0439,F,"['food', 'work-outs', 'weight lifting', 'running', 'general fitness', 'relationships', 'things around us', 'financial woes', 'holidays', 'family.']",SEZ2,383,in that department,3,19_29,in that department,0,0
28264,S0237,F,"['the weekend', 'work', 'chichester', 'family', 'british national corpus', 'linguistics', 'pay day', 'colleagues', 'photos', 'names', 'hometowns', 'personal information', 'divorce', 'musicals', 'theatre', 'university', 'malaysian dialect', 'time off', 'judge judy', 'grades', 'creative writing', 'undergraduate degrees', 'novel writing', 'grammar', 'referencing', 'fireworks', 'money & budgets', 'supervisor position', 'coffee', 'schedules', 'greece', 'friends & family', 'tefl', 'tuitions fees', 'student loans', ""master's degrees"", 'boyfriends', 'relationships', 'proposal', 'marriage', 'siblings', 'passives', 'hair', 'cheating ']",SFNQ,1010,are you paying it in instalments? your,8,19_29,are you paying it in instalments? your,0,0
37253,S0679,F,"['discussing the past day', 'wicken fen nature reserve', 'online banking', 'savings and interest', 'housing and issues', 'issues about dave’s front door and door keys', 'mapping genotypes', 'planning the next day', 'christmas cards', 'choosing and delivering a christmas present to friend', 'issues with my mobility rollator', 'changing battery in electric candle', 'christmas lists']",SLJ5,343,isn't it?,4,50_plus,isn't it?,1,1
60213,S0671,M,"['eating out', 'cinema and film', 'gaming', 'football – premier league ', 'stag weekends', 'books', 'the lie', 'politics', 'europe', 'university', 'seminars', 'course mates', 'shakespeare on tv']",SXFD,250,"it's not my fault that <trunc>sh</trunc> <vocal desc=""laugh"" /> no I'm joking",10,19_29,"it's not my fault that <trunc>sh</trunc> <vocal desc=""laugh"" /> no i'm joking",0,0
4946,S0084,F,[],S48K,354,"A I don't want to speak on the phone and B the phone is shite <pause dur=""short"" /> and then you complain for like ten minutes",24,19_29,"a i don't want to speak on the phone and b the phone is shite <pause dur=""short"" /> and then you complain for like ten minutes",0,0
12643,S0208,F,"['sport', 'uni', 'work', 'bands']",S8VZ,17,I don't know like I really love music and everything I really enjoy it but I really am just no good at it,24,19_29,i don't know like i really love music and everything i really enjoy it but i really am just no good at it,0,0
42830,S0282,F,"['advice about renovation projects for historic buildings', 'bidding for funds', 'workable business plans']",SNXL,237,"and painted this and once they painted it white it looked utterly different <pause dur=""short"" /> completely transformed",15,50_plus,"and painted this and once they painted it white it looked utterly different <pause dur=""short"" /> completely transformed",1,1
5956,S0254,F,"['housework', 'advertising', 'television', 'smoking', 'car boot sales', 'nlp', 'mobile phones', 'online shopping', 'crime', 'dieting', 'food', 'dyslexia', 'journalism', 'anon’s job', 'plans for the week']",S4YQ,422,yeah,1,19_29,yeah,0,0
61687,S0529,F,"['dropping out of university', 'childhood', 'dirty shoes', 'name origins']",SXSM,1340,oh right,2,19_29,oh right,0,1
29834,S0529,F,"['difficulties at coping with university', 'anon’s low attendance', 'anon’s medication', 'children’s films', 'cinemas ']",SG4R,3,and continue watching it,4,19_29,and continue watching it,0,0
60575,S0439,F,"['house problems', 'estate agent', 'friends', 'moving out. ']",SXJP,423,"good that <anon nameType=""f"" type=""name"" />'s a lawyer though isn't it?",11,19_29,"good that <anon nametype=""f"" type=""name"" />'s a lawyer though isn't it?",0,1
22644,S0242,M,"['scruffy clothes', 'breakfast', 'fruit farms', 'deserted medieval villages', 'roadworks', 'jam', 'coffee', 'growing herbs', 'old people', 'junk mail', 'phones', ""selling anon's old house""]",SDHU,264,uhu,1,50_plus,uhu,1,1
62359,S0282,F,['what to do for the tape. consultation process. business case. rationale for location of new project. organisation of local health services. relationships with hospices. patient health. nursing of people at end of life. politics and geography. health budgets. use of estate agents. what new building might look like.'],SY5K,436,yeah,1,50_plus,yeah,1,0
46352,S0524,M,"['career details as a producer for the bbc', 'natural history', 'looking at photography', 'talking about how perception is different in each individual. comparing experiences.']",SPY2,760,yeah,1,50_plus,yeah,1,0
22742,S0238,F,"['scruffy clothes', 'breakfast', 'fruit farms', 'deserted medieval villages', 'roadworks', 'jam', 'coffee', 'growing herbs', 'old people', 'junk mail', 'phones', ""selling anon's old house""]",SDHU,362,and helps her on with her <unclear>trolley</unclear>,6,50_plus,and helps her on with her <unclear>trolley</unclear>,1,0
64504,S0084,F,"['films', 'family']",SZ7Y,151,the cake?,3,19_29,the cake?,0,1
15222,S0486,F,"['membership of a society', 'life information', 'some technical engineering subjects.']",S9F7,178,"used to paint on the back you could paint on the back I used <pause dur=""short"" /> every so often I would get one of these and I'd do a picture on the back of it",34,50_plus,"used to paint on the back you could paint on the back i used <pause dur=""short"" /> every so often i would get one of these and i'd do a picture on the back of it",1,1
12698,S0529,F,"['anon and anon are talking in the kitchen', 'anon is cooking toad in the hole for herself', 'anon is helping and advising her. talk about food', 'cooking', 'anon’s date.']",S954,114,mm,1,19_29,mm,0,1
55253,S0084,F,[],SU82,3961,and then they and they can't turn them um away once they're there?,16,19_29,and then they and they can't turn them um away once they're there?,0,0
5141,S0084,F,[],S48K,1134,"she'd always come <pause dur=""short"" /> and we'd never really have much to say to each other <pause dur=""short"" /> so it was always a bit like oh how's it going?",29,19_29,"she'd always come <pause dur=""short"" /> and we'd never really have much to say to each other <pause dur=""short"" /> so it was always a bit like oh how's it going?",0,0
1894,S0243,F,"['hand-thrown mugs', 'milk', 'weather', 'spiders', 'gardening (several times)', 'power cuts', 'birds', 'decorating', 'some friends of anon', 'a local festival', 'an accident in the home']",S2UT,702,and I grabbed the fan was there and I grabbed the fan and I grabbed this that and the other and I ended up sitting in the wastepaper basket,29,50_plus,and i grabbed the fan was there and i grabbed the fan and i grabbed this that and the other and i ended up sitting in the wastepaper basket,1,1
42144,S0585,F,"['). napping', 'music discussions', 'other friends', 'laughing at old pictures', 'arguing…', '']",SNXG,631,I know I was gonna say that wrong <unclear>but</unclear> that's weird that's a weird thing to say,19,19_29,i know i was gonna say that wrong <unclear>but</unclear> that's weird that's a weird thing to say,0,0
66441,S0450,F,"['food', 'holidays', 'memories', 'catching-up', 'work', 'home-life', 'parents', 'family', 'friends', 'future plans.  ']",SZQX,2214,oh,1,19_29,oh,0,0
52156,S0679,F,"['local authority trees outside anon’s house', 'leeds triathlon and disruption on 12 june', 'about selling things to a shop in harehills', 'leeds', 'other shops in leeds', 'bicycle', 'bags for life carrier bags local authority recycling and bin issues']",SRWD,241,it's er something that sounds like a shop name but it part of it's probably his name,19,50_plus,it's er something that sounds like a shop name but it part of it's probably his name,1,0
1898,S0243,F,"['hand-thrown mugs', 'milk', 'weather', 'spiders', 'gardening (several times)', 'power cuts', 'birds', 'decorating', 'some friends of anon', 'a local festival', 'an accident in the home']",S2UT,706,"and I couldn't get up I thought I can't sit here till <anon nameType=""m"" type=""name"" /> gets up <vocal desc=""laugh"" />",17,50_plus,"and i couldn't get up i thought i can't sit here till <anon nametype=""m"" type=""name"" /> gets up <vocal desc=""laugh"" />",1,1
832,S0362,M,"['friends', 'family', 'work', 'holidays', 'festivals', 'houses']",S2C9,1802,expensive Sunday,2,19_29,expensive sunday,0,0
16377,S0284,M,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,340,yes think that's that's erm,7,50_plus,yes think that's that's erm,1,1
22707,S0242,M,"['scruffy clothes', 'breakfast', 'fruit farms', 'deserted medieval villages', 'roadworks', 'jam', 'coffee', 'growing herbs', 'old people', 'junk mail', 'phones', ""selling anon's old house""]",SDHU,327,but for her like that's that's a big trip what I really like about her is that she is determined she is gonna do it and I mean she's not bloody minded when it's been snowing or something,43,50_plus,but for her like that's that's a big trip what i really like about her is that she is determined she is gonna do it and i mean she's not bloody minded when it's been snowing or something,1,0
14091,S0380,M,"['computers', 'internet', 'university', 'exams', 'japan', 'tokyo', 'travel plans', 'plans for the future', 'restaurants']",S9E6,660,yeah,1,19_29,yeah,0,0
41650,S0337,M,"['driving', 'cars', 'commuting', 'saving']",SNCL,158,shall we just put a rack on top of,9,19_29,shall we just put a rack on top of,0,0
153,S0486,F,"['art course running at the time', 'plus old issues concerning old college.']",S29X,154,no no,2,50_plus,no no,1,1
31190,S0192,M,"['study', ""tomorrow's plans"", 'cooking', 'smoking', 'selling cds', 'the internet', 'cataloguing', 'children', 'beer and cigarettes', ""master's degrees"", 'linguistics', 'visiting home', 'family', 'basque', 'jobs', 'south korea', 'grammar', 'budgets', 'pheromones']",SGN8,1420,humournomes,1,19_29,humournomes,0,0
15040,S0281,M,"['scottish referendum', 'job interview', 'colleague', 'my daughter', 'present personal situation.']",S9EP,845,"it reminds me of a time <anon nameType=""f"" type=""name"" /> and I were in er in <anon type=""place"" /> at my first teaching post and we had a room and we shared a house with other teachers and we had a room and er I was lying on the bed there and I had my knees crossed and up like that and a book <trunc>prop</trunc>propped against it and I was reading er I think it must have been er Deepak Chopra's book and I was reading this and my knees started to go like this why am I doing this? and I looked up and I saw this light bulb bulbs I think it was an actual chandelier thing and it would be going like this and I'd think it's not me and it was a bloody earthquake",137,50_plus,"it reminds me of a time <anon nametype=""f"" type=""name"" /> and i were in er in <anon type=""place"" /> at my first teaching post and we had a room and we shared a house with other teachers and we had a room and er i was lying on the bed there and i had my knees crossed and up like that and a book <trunc>prop</trunc>propped against it and i was reading er i think it must have been er deepak chopra's book and i was reading this and my knees started to go like this why am i doing this? and i looked up and i saw this light bulb bulbs i think it was an actual chandelier thing and it would be going like this and i'd think it's not me and it was a bloody earthquake",1,0
47415,S0282,F,"['birth of grandchild. being born abroad. what things are like in france: property', 'enterprise', 'land', 'anarchists and bureaucrats', 'french visitors to london. chichester cathedral spire collapsing. architect called porden. open day and photo exhibition. art competition. argument about bollards. local housing management: failings of new landlord. book being written by speaker no 2. british library. philip of spain and mary tudor: experience of visiting spanish archives. austrian battleship disaster. historians. ']",SQ37,457,"there were some there were other churches he worked on as part of a team for a boss but <anon type=""place"" /> is his only his only <trunc>s</trunc>sole creation really",28,50_plus,"there were some there were other churches he worked on as part of a team for a boss but <anon type=""place"" /> is his only his only <trunc>s</trunc>sole creation really",1,1
44736,S0535,M,"['control systems', 'mg cars', 'work ethics', 'getting things done.']",SPM5,164,"counting chambers diluted to blood <pause dur=""short"" /> put in your counting chambers put it under a microscope and counted the cells that you could see at a given area",27,50_plus,"counting chambers diluted to blood <pause dur=""short"" /> put in your counting chambers put it under a microscope and counted the cells that you could see at a given area",1,1
24510,S0444,F,"['halloween party', 'relationships', 'work', 'future', 'holiday', 'new job', 'friends', 'interview', 'the past']",SECS,1272,everything is changing for everyone,5,19_29,everything is changing for everyone,0,0
17896,S0192,M,"['tv shows', 'roman history', 'food', 'spartacus', 'early deaths', 'musicians', 'teas', 'mortar and pestles', 'clothes', 'souvenirs', 'herbs & spices', 'nuts', 'chickpeas', 'bread', 'china', 'malarials', 'sea lice']",SAHB,391,I never used to like it when I first had it it tasted really funny but it's really good now,21,19_29,i never used to like it when i first had it it tasted really funny but it's really good now,0,0
6362,S0427,M,['home decorating; academic research project funding; coffee; italy; water companies; hadron collider'],S55B,206,"<vocal desc=""laugh"" /> yeah it is up to point yes",7,50_plus,"<vocal desc=""laugh"" /> yeah it is up to point yes",1,1
40538,S0058,F,"['making arrangements', 'football', 'cars', 'tennis', 'the angel of the north', 'flats', 'parking']",SMMK,125,"I imagine lawn tennis you play on the grass <pause dur=""short"" /> whereas tennis is presumably varying surfaces <pause dur=""short"" /> huh <pause dur=""short"" /> I don't know if it's different to <unclear /> have different surfaces don't they?",33,19_29,"i imagine lawn tennis you play on the grass <pause dur=""short"" /> whereas tennis is presumably varying surfaces <pause dur=""short"" /> huh <pause dur=""short"" /> i don't know if it's different to <unclear /> have different surfaces don't they?",0,0
49201,S0355,M,"['scottish referendum', 'job interview', 'colleague', 'my daughter', 'present personal situation.']",SQWW,224,right,1,50_plus,right,1,1
6866,S0202,F,"['sex', 'boys', 'uni', 'work', 'new house']",S5AA,60,how much does she get paid?,7,19_29,how much does she get paid?,0,0
36650,S0624,F,"['politics (racisim)', 'what we have ordered', 'work politics', 'housing', 'capitalism']",SLH6,165,yeah,1,19_29,yeah,0,0
17459,S0281,M,"['recent mail', 'job prospects']",SA9T,95,"oh right okay <pause dur=""short"" /> but this",5,50_plus,"oh right okay <pause dur=""short"" /> but this",1,1
51776,S0441,F,"['sport', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'family', 'work']",SRRS,240,just tatty,2,19_29,just tatty,0,0
15778,S0269,M,['local politics - planning applications; arrangements to attend a forthcoming planning'],S9HC,392,"anyway <pause dur=""short"" /> yeah Ardrossan's even further",6,50_plus,"anyway <pause dur=""short"" /> yeah ardrossan's even further",1,1
2202,S0439,F,"['food', 'weekend', 'work', 'english counties and places', 'halloween parties', 'future 5-year plans.  ']",S382,54,"probably a good idea <pause dur=""short"" /> but yeah I <unclear /> thing that's the erm the butterfly effect isn't it?",20,19_29,"probably a good idea <pause dur=""short"" /> but yeah i <unclear /> thing that's the erm the butterfly effect isn't it?",0,0
40765,S0426,M,"['rugby payers', 'rugby world cup', 'wales rugby', 'football partnership']",SMRU,161,oh right he or she's wearing something <unclear />,9,50_plus,oh right he or she's wearing something <unclear />,1,1
22837,S0238,F,"['scruffy clothes', 'breakfast', 'fruit farms', 'deserted medieval villages', 'roadworks', 'jam', 'coffee', 'growing herbs', 'old people', 'junk mail', 'phones', ""selling anon's old house""]",SDHU,457,"erm I mean <pause dur=""short"" /> this",4,50_plus,"erm i mean <pause dur=""short"" /> this",1,1
14727,S0355,M,"['scottish referendum', 'job interview', 'colleague', 'my daughter', 'present personal situation.']",S9EP,532,"<vocal desc=""laugh"" />",0,50_plus,"<vocal desc=""laugh"" />",1,0
51263,S0672,M,"['future plans', 'religion ', 'friendships and living with friends']",SRGA,652,and just <unclear />,3,19_29,and just <unclear />,0,0
13057,S0195,M,"['linguistics recording', 'friends', 'pregnancy', 'reunions', 'colloquialisms', 'post', 'chores', 'money and budgets', 'salary', 'marriage', 'joint bank accounts', 'south korea', 'education', 'tv', 'shopping', 'weather', 'childbirth', 'children', 'future plans', 'living abroad', 'university', 'form filling', 'accent', 'spanish', 'cigarettes', 'cost of living', 'old jobs', '']",S97Z,512,yeah,1,19_29,yeah,0,0
43185,S0289,F,"['advice about renovation projects for historic buildings', 'bidding for funds', 'workable business plans']",SNXL,592,then the old ladies come to church and don't understand why it matters,14,50_plus,then the old ladies come to church and don't understand why it matters,1,1
57041,S0253,M,"['films', 'the dentist', 'holidays', 'books', 'gigs', 'food', 'football', 'writing', 'accents', 'tv shows', 'music', 'citibikes']",SVFH,815,"<vocal desc=""laugh"" /> you'll never get that back",6,19_29,"<vocal desc=""laugh"" /> you'll never get that back",0,0
14660,S0355,M,"['scottish referendum', 'job interview', 'colleague', 'my daughter', 'present personal situation.']",S9EP,465,"I know <vocal desc=""laugh"" /> your racism <anon nameType=""m"" type=""name"" />",5,50_plus,"i know <vocal desc=""laugh"" /> your racism <anon nametype=""m"" type=""name"" />",1,0
47923,S0282,F,"['birth of grandchild. being born abroad. what things are like in france: property', 'enterprise', 'land', 'anarchists and bureaucrats', 'french visitors to london. chichester cathedral spire collapsing. architect called porden. open day and photo exhibition. art competition. argument about bollards. local housing management: failings of new landlord. book being written by speaker no 2. british library. philip of spain and mary tudor: experience of visiting spanish archives. austrian battleship disaster. historians. ']",SQ37,965,how wonderful,2,50_plus,how wonderful,1,1
60172,S0678,M,"['eating out', 'cinema and film', 'gaming', 'football – premier league ', 'stag weekends', 'books', 'the lie', 'politics', 'europe', 'university', 'seminars', 'course mates', 'shakespeare on tv']",SXFD,85,yeah maybe it was like the original Great Expectations ending <unclear />,11,19_29,yeah maybe it was like the original great expectations ending <unclear />,0,0
39830,S0012,M,['no info'],SMF3,468,"not throughout school no but I mean they might start wearing them at er <pause dur=""short"" /> or higher heels not high heels <pause dur=""short"" /> I mean when I think of high heels I think of these stiletto things",34,50_plus,"not throughout school no but i mean they might start wearing them at er <pause dur=""short"" /> or higher heels not high heels <pause dur=""short"" /> i mean when i think of high heels i think of these stiletto things",1,1
35370,S0015,F,"['buses', ""day's activities"", 'pension', 'sleep']",SKNF,486,"not here but it was at <anon type=""place"" /> we were at <anon type=""place"" />",11,50_plus,"not here but it was at <anon type=""place"" /> we were at <anon type=""place"" />",1,1
59290,S0426,M,"['safari-type wildlife holiday', 'university students', '(disertation supervisees); teaching arrangements; job advertisments & applicants']",SX6V,272,it's sort of <unclear /> is that right?,9,50_plus,it's sort of <unclear /> is that right?,1,1
29226,S0491,F,"['work and childhood', 'general life.']",SFYX,312,erm so I don't want to to tie myself down too much,13,50_plus,erm so i don't want to to tie myself down too much,1,1
32745,S0679,F,"['orchids', 'birthday cakes', 'school dinners', 'other stuff about our senior school', 'shopping in east kent', 'shopping in cambridge', 'cambridge university', 'plans for the afternoon']",SHHX,996,screw I think I don't think I found any bayonets,11,50_plus,screw i think i don't think i found any bayonets,1,0
56530,S0444,F,"['food', 'habits', 'friends', 'relationships', 'work', 'future planning. ']",SV4W,387,no I don't know what the status is with the boyfriend,12,19_29,no i don't know what the status is with the boyfriend,0,1
12177,S0680,F,"['the great british sewing bee bbc tv programme', 'mum’s sewing', 'clothes mum made for sue in the 60s and 70s', '60s haircuts', 'car parking in central london']",S8SH,214,a flat,2,50_plus,a flat,1,0
58096,S0439,F,['work and friend’s relationship with boyfriend. '],SVPK,265,yeah,1,19_29,yeah,0,0
7211,S0281,M,['bringing my daughter from abroad to live here'],S5ER,124,yeah but I can't they they said that I need proof of er,14,50_plus,yeah but i can't they they said that i need proof of er,1,1
17745,S0447,M,"['exercise', 'phones', 'writing', 'post', 'theatre', 'work', 'tv', 'halloween', 'food', 'toilets', 'ghosts', 'exams', 'alcohol', 'future plans', 'songs', 'uni', 'manchester', 'cars', 'recruitment', 'sleeping']",SAG4,661,you know you said earlier that about the phone contacts going? so <unclear /> a picture,16,19_29,you know you said earlier that about the phone contacts going? so <unclear /> a picture,0,1
18393,S0198,F,"['university', 'linguistics', 'timetabling', 'tuition fees', 'research', 'lecturers', 'language classes', 'food', 'cooking', 'vegetarianism', 'animal treatment', 'food preparation', 'studying', 'dinner', 'supermarkets', 'languages', 'lunch', 'food combinations', 'south korea', 'men and women in south korea', 'festivals', 'china', 'travel', 'computer games for sale', 'family', 'back gardens', 'flats.']",SB9K,608,we have beef and that does <unclear>something like</unclear>,6,19_29,we have beef and that does <unclear>something like</unclear>,0,0
43642,S0530,F,"['mental health', 'missing university seminars', 'university stress', 'the lottery', 'wealth']",SP3Q,428,that's really I thought they did,7,19_29,that's really i thought they did,0,0
