text_id,speaker_id,gender,topics,conv_id,turn,text,length,label,clean_text,age_cat
9759,S0529,F,"['the day', 'gossip about flatmate who got their taxi paid by ']",S6JL,648,"<vocal desc=""laugh"" />",0,19_29,"<vocal desc=""laugh"" />",0
62526,S0282,F,['what to do for the tape. consultation process. business case. rationale for location of new project. organisation of local health services. relationships with hospices. patient health. nursing of people at end of life. politics and geography. health budgets. use of estate agents. what new building might look like.'],SY5K,603,no no and then and that's a political hot potato isn't it?,15,50_plus,no no and then and that's a political hot potato isn't it?,1
54369,S0041,F,[],SU82,282,"no <pause dur=""short"" /> I don't think so",6,19_29,"no <pause dur=""short"" /> i don't think so",0
59205,S0427,M,"['safari-type wildlife holiday', 'university students', '(disertation supervisees); teaching arrangements; job advertisments & applicants']",SX6V,187,yeah,1,50_plus,yeah,1
8037,S0439,F,"['holiday', 'great north run', 'newcastle', 'netball', 'sport', 'food', 'friends', 'catch-up']",S5YC,369,yeah,1,19_29,yeah,0
36079,S0179,M,"['parks', 'travelling', 'friends', 'unpaid internships', 'unemployment', 'renewable energy', 'careers services', 'work', 'animal rights', 'yorkshire', 'giving directions']",SL76,738,oh,1,19_29,oh,0
2274,S0441,F,"['food', 'weekend', 'work', 'english counties and places', 'halloween parties', 'future 5-year plans.  ']",S382,365,"mm <pause dur=""short"" /> got tomato and skinny vegetable and tomato",8,19_29,"mm <pause dur=""short"" /> got tomato and skinny vegetable and tomato",0
14615,S0281,M,"['scottish referendum', 'job interview', 'colleague', 'my daughter', 'present personal situation.']",S9EP,420,yesterday's speaking and yes today's English but yesterday's speaking there you go and somebody is gonna be listening to us in the future and using it for their dissertation,33,50_plus,yesterday's speaking and yes today's english but yesterday's speaking there you go and somebody is gonna be listening to us in the future and using it for their dissertation,1
25920,S0539,F,"['future plans', 'relationships', 'trip to edinburgh/london', 'flooding in the lakes', 'christmas', 'present buying', 'family. ']",SEM7,986,"ah <vocal desc=""laugh"" />",1,19_29,"ah <vocal desc=""laugh"" />",0
29991,S0529,F,"['difficulties at coping with university', 'anon’s low attendance', 'anon’s medication', 'children’s films', 'cinemas ']",SG4R,690,you alright chuck?,4,19_29,you alright chuck?,0
893,S0680,F,"['computers', 'work colleagues in computing', 'furniture', 'discuss tidying up a house']",S2CY,53,"yes <vocal desc=""laugh"" />",1,50_plus,"yes <vocal desc=""laugh"" />",1
65604,S0268,M,['how to overcome problem of strings breaking; methods involved (including using cable ties); materials/dimensions/positioning/weight; costing; trailing the ideas; discussion on the use of the word ‘fleet’; use of product in primary school v. secondary school; cutting ear lobe and stripe in hair by mistake; marketing the idea; dragons’ den; resulting new haircut...'],SZNP,194,well they might be able to introduce me to the people who might be able to do it or at least do some research in their own language no?,30,50_plus,well they might be able to introduce me to the people who might be able to do it or at least do some research in their own language no?,1
541,S0336,F,"['friends', 'family', 'work', 'holidays', 'festivals', 'houses']",S2C9,533,yeah,1,19_29,yeah,0
20869,S0427,M,['football; likeable teams; likeable sportsmen; cricket; students who went on to fame; tickets & affordability; holidays; ryanair & easyjet; university open days.'],SD8A,185,well yeah he he had a reasonable career as an opener for England but he,15,50_plus,well yeah he he had a reasonable career as an opener for england but he,1
20040,S0058,F,[],SCXU,463,oh god yeah,3,19_29,oh god yeah,0
26951,S0451,F,"['food', 'work-outs', 'weight lifting', 'running', 'general fitness', 'relationships', 'things around us', 'financial woes', 'holidays', 'family.']",SEZ2,460,yes I can yeah I wouldn't say that I wouldn't not do it again but just they were weird,21,19_29,yes i can yeah i wouldn't say that i wouldn't not do it again but just they were weird,0
49035,S0355,M,"['scottish referendum', 'job interview', 'colleague', 'my daughter', 'present personal situation.']",SQWW,58,well that's what they're changing it to yes,10,50_plus,well that's what they're changing it to yes,1
26283,S0253,M,"['museums', 'parking', 'work', 'shopping', 'weddings', 'moving house', 'christmas and presents', 'interview for a masters', 'money', 'future plans', 'pets']",SESD,1116,"well no it's not I mean <trunc>sh</trunc> bear in mind this was in in twenty <pause dur=""short"" /> it's like it's <unclear /> like",22,19_29,"well no it's not i mean <trunc>sh</trunc> bear in mind this was in in twenty <pause dur=""short"" /> it's like it's <unclear /> like",0
16765,S0282,F,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,728,"and then certainly in <anon type=""place"" /> colleges they're very strict they they really tell you off they're phoning up these days asking where they <trunc>a</trunc> where you are if you don't turn up for classes",36,50_plus,"and then certainly in <anon type=""place"" /> colleges they're very strict they they really tell you off they're phoning up these days asking where they <trunc>a</trunc> where you are if you don't turn up for classes",1
19094,S0264,M,"['arrangements for birthdays', 'postcard of recent holiday', 'scottish independence']",SCQC,143,"<vocal desc=""sigh"" /> I don't see what that's got to do with it I don't <pause dur=""long"" /> I I don't think they'll do anything that's interesting I suppose anyway <pause dur=""long"" />",30,50_plus,"<vocal desc=""sigh"" /> i don't see what that's got to do with it i don't <pause dur=""long"" /> i i don't think they'll do anything that's interesting i suppose anyway <pause dur=""long"" />",1
4725,S0013,F,['no info'],S45F,206,it's only a guess really,6,50_plus,it's only a guess really,1
16142,S0282,F,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,105,mm,1,50_plus,mm,1
48338,S0486,F,['successful career inventing and marketing printing systems.  working in germany at exhibitions.'],SQ63,191,that was an achievement yes,5,50_plus,that was an achievement yes,1
41471,S0282,F,"['sources of funds to convert churches', 'history of a charitable building', 'fundraising tips']",SN59,392,yeah,1,50_plus,yeah,1
11767,S0680,F,"['what to have for supper and other meals', 'using passenger assistance on the railway', 'catching train at leeds station', 'using text messaging', 'experiences of receiving text notifications']",S8Q6,192,they're just general,4,50_plus,they're just general,1
52295,S0679,F,"['local authority trees outside anon’s house', 'leeds triathlon and disruption on 12 june', 'about selling things to a shop in harehills', 'leeds', 'other shops in leeds', 'bicycle', 'bags for life carrier bags local authority recycling and bin issues']",SRWD,380,<unclear>mm yes</unclear>,0,50_plus,<unclear>mm yes</unclear>,1
65210,S0012,M,['no info'],SZBV,231,no he's got it in colour,7,50_plus,no he's got it in colour,1
21279,S0427,M,['football; likeable teams; likeable sportsmen; cricket; students who went on to fame; tickets & affordability; holidays; ryanair & easyjet; university open days.'],SD8A,595,when duty calls,3,50_plus,when duty calls,1
4877,S0012,M,['no info'],S45F,358,"right and I shall <vocal desc=""yawn"" /> I shall fall asleep",8,50_plus,"right and i shall <vocal desc=""yawn"" /> i shall fall asleep",1
66212,S0450,F,"['food', 'holidays', 'memories', 'catching-up', 'work', 'home-life', 'parents', 'family', 'friends', 'future plans.  ']",SZQX,1296,having a good time or they've left and <trunc>li</trunc> I'm gonna go travelling and they've got scared,20,19_29,having a good time or they've left and <trunc>li</trunc> i'm gonna go travelling and they've got scared,0
2851,S0441,F,"['food', 'habits', 'friends', 'relationships. ']",S38F,1043,oh my god,3,19_29,oh my god,0
60662,S0281,M,"['news items', 'food', 'drinking']",SXJW,75,"<vocal desc=""laugh"" />",0,50_plus,"<vocal desc=""laugh"" />",1
13249,S0195,M,"['linguistics recording', 'friends', 'pregnancy', 'reunions', 'colloquialisms', 'post', 'chores', 'money and budgets', 'salary', 'marriage', 'joint bank accounts', 'south korea', 'education', 'tv', 'shopping', 'weather', 'childbirth', 'children', 'future plans', 'living abroad', 'university', 'form filling', 'accent', 'spanish', 'cigarettes', 'cost of living', 'old jobs', '']",S97Z,1372,yeah,1,19_29,yeah,0
45010,S0535,M,"['control systems', 'mg cars', 'work ethics', 'getting things done.']",SPM5,438,"<vocal desc=""laugh"" /> just the <trunc>com</trunc> right combination",4,50_plus,"<vocal desc=""laugh"" /> just the <trunc>com</trunc> right combination",1
53692,S0530,F,"['university doubts', 'future careers', 'celebrities', 'babies']",STMM,6,mm,1,19_29,mm,0
10435,S0441,F,"['work', 'the weekend', 'house party', 'living arrangements', 'communications', 'complaining', 'friends.']",S7MF,150,yeah,1,19_29,yeah,0
41861,S0012,M,['no info'],SNCM,202,yeah,1,50_plus,yeah,1
62990,S0012,M,"['looking at pictures', 'dentists', 'gardening']",SYDJ,193,no? what? English chestnuts is they're wonderful when they're <trunc>fr</trunc>when they're fresh and,18,50_plus,no? what? english chestnuts is they're wonderful when they're <trunc>fr</trunc>when they're fresh and,1
28020,S0192,M,"['the weekend', 'work', 'chichester', 'family', 'british national corpus', 'linguistics', 'pay day', 'colleagues', 'photos', 'names', 'hometowns', 'personal information', 'divorce', 'musicals', 'theatre', 'university', 'malaysian dialect', 'time off', 'judge judy', 'grades', 'creative writing', 'undergraduate degrees', 'novel writing', 'grammar', 'referencing', 'fireworks', 'money & budgets', 'supervisor position', 'coffee', 'schedules', 'greece', 'friends & family', 'tefl', 'tuitions fees', 'student loans', ""master's degrees"", 'boyfriends', 'relationships', 'proposal', 'marriage', 'siblings', 'passives', 'hair', 'cheating ']",SFNQ,29,and then because my parents are divorced I had to have like Friday with my dad Saturday with my mum and then Sunday with a friend so,27,19_29,and then because my parents are divorced i had to have like friday with my dad saturday with my mum and then sunday with a friend so,0
46292,S0524,M,"['career details as a producer for the bbc', 'natural history', 'looking at photography', 'talking about how perception is different in each individual. comparing experiences.']",SPY2,700,yeah,1,50_plus,yeah,1
16843,S0015,F,"['food', 'china', 'laptop']",S9ZP,8,<unclear>when</unclear> I asked you?,4,50_plus,<unclear>when</unclear> i asked you?,1
21234,S0426,M,['football; likeable teams; likeable sportsmen; cricket; students who went on to fame; tickets & affordability; holidays; ryanair & easyjet; university open days.'],SD8A,550,so,1,50_plus,so,1
3504,S0192,M,"['smoking cigarettes', 'moving apartments', 'future plans', 'university', 'family', 'inventory', 'music', 'extended family', 'marriage', 'living in south korea', 'friends', 'elt methodology', 'language', 'cooking', 'alcohol', 'making arrangements', 'driving', 'travelling.  ']",S38V,2637,but you're alright with me getting that one?,10,19_29,but you're alright with me getting that one?,0
11672,S0679,F,"['what to have for supper and other meals', 'using passenger assistance on the railway', 'catching train at leeds station', 'using text messaging', 'experiences of receiving text notifications']",S8Q6,97,oh oh isn't that where we got the taxi from?,12,50_plus,oh oh isn't that where we got the taxi from?,1
65681,S0266,F,['how to overcome problem of strings breaking; methods involved (including using cable ties); materials/dimensions/positioning/weight; costing; trailing the ideas; discussion on the use of the word ‘fleet’; use of product in primary school v. secondary school; cutting ear lobe and stripe in hair by mistake; marketing the idea; dragons’ den; resulting new haircut...'],SZNP,271,yeah I think you should just try it out and see how it goes,14,50_plus,yeah i think you should just try it out and see how it goes,1
60712,S0281,M,"['news items', 'food', 'drinking']",SXJW,125,I presume so,3,50_plus,i presume so,1
23111,S0281,M,"['recent news', 'personal situation']",SDJ9,7,yeah,1,50_plus,yeah,1
17152,S0281,M,"['food', 'china', 'laptop']",S9ZP,317,looking after everyone,3,50_plus,looking after everyone,1
36091,S0179,M,"['parks', 'travelling', 'friends', 'unpaid internships', 'unemployment', 'renewable energy', 'careers services', 'work', 'animal rights', 'yorkshire', 'giving directions']",SL76,795,how can it be exclusive when it's run by monks?,12,19_29,how can it be exclusive when it's run by monks?,0
65349,S0013,F,['no info'],SZBV,370,she's going to be better off isn't she?,11,50_plus,she's going to be better off isn't she?,1
11362,S0084,F,"['fashion', 'language', 'work']",S7Z8,82,uh <trunc>ling</trunc>,1,19_29,uh <trunc>ling</trunc>,0
15310,S0486,F,"['membership of a society', 'life information', 'some technical engineering subjects.']",S9F7,266,"and erm <pause dur=""short"" /> my brother <anon nameType=""m"" type=""name"" /> went on for an hour <pause dur=""short"" /> and we sat in the car in <anon type=""place"" /> <pause dur=""short"" /> erm on the <anon type=""place"" /> looking out by the pub cos we were going to have lunch",34,50_plus,"and erm <pause dur=""short"" /> my brother <anon nametype=""m"" type=""name"" /> went on for an hour <pause dur=""short"" /> and we sat in the car in <anon type=""place"" /> <pause dur=""short"" /> erm on the <anon type=""place"" /> looking out by the pub cos we were going to have lunch",1
55009,S0084,F,[],SU82,2930,"so if you click on easyJet <pause dur=""short"" /> I think it gets in at nine ten <pause dur=""short"" /> outbound",15,19_29,"so if you click on easyjet <pause dur=""short"" /> i think it gets in at nine ten <pause dur=""short"" /> outbound",0
43522,S0282,F,"['advice about renovation projects for historic buildings', 'bidding for funds', 'workable business plans']",SNXL,929,yeah,1,50_plus,yeah,1
55000,S0084,F,[],SU82,2892,mm,1,19_29,mm,0
64725,S0439,F,"['sport', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'family', 'work']",SZ98,299,but he's literally just gone round in a massive circle,11,19_29,but he's literally just gone round in a massive circle,0
49347,S0355,M,"['scottish referendum', 'job interview', 'colleague', 'my daughter', 'present personal situation.']",SQWW,370,yes,1,50_plus,yes,1
52519,S0013,F,['no info'],ST64,20,it's a lot that is a lot,8,50_plus,it's a lot that is a lot,1
1241,S0238,F,"['hand-thrown mugs', 'milk', 'weather', 'spiders', 'gardening (several times)', 'power cuts', 'birds', 'decorating', 'some friends of anon', 'a local festival', 'an accident in the home']",S2UT,49,well if you see together the four that I bought you would you'd know that they were hand thrown these two are pretty similar in shape and everything but the <trunc>oth</trunc> the other two are very <trunc>sl</trunc> they were all slightly different height and and,44,50_plus,well if you see together the four that i bought you would you'd know that they were hand thrown these two are pretty similar in shape and everything but the <trunc>oth</trunc> the other two are very <trunc>sl</trunc> they were all slightly different height and and,1
46560,S0529,F,"['terrorism', 'politics', 'men', 'a small worm found in a box of raspberries', '']",SPYD,101,oh I love it so much,6,19_29,oh i love it so much,0
6826,S0427,M,['home decorating; academic research project funding; coffee; italy; water companies; hadron collider'],S55B,670,"being <unclear /> in <anon type=""place"" /> at the moment <vocal desc=""laugh"" />",7,50_plus,"being <unclear /> in <anon type=""place"" /> at the moment <vocal desc=""laugh"" />",1
57478,S0179,M,"['dancing lessons', 'holidays', 'old english', 'university work', 'tv shows', 'ageism', 'celebrities', 'friends', 'charities', 'the route for the journey', 'football', 'medicine', 'cars', 'lovefilm', 'metric and imperial', 'song lyrics.']",SVH7,1396,actually one of them's not on a motorway so,10,19_29,actually one of them's not on a motorway so,0
6791,S0426,M,['home decorating; academic research project funding; coffee; italy; water companies; hadron collider'],S55B,635,the science foundation in the European Union could fund such a thing,12,50_plus,the science foundation in the european union could fund such a thing,1
53749,S0530,F,"['university doubts', 'future careers', 'celebrities', 'babies']",STMM,242,I'd like to do I'd like to work with young people I think,15,19_29,i'd like to do i'd like to work with young people i think,0
48899,S0015,F,['health issues'],SQS3,302,"and <pause dur=""short"" /> obviously if you can't use your hand it's I can remember <pause dur=""short"" /> <anon nameType=""m"" type=""name"" /> couldn't get it wet",20,50_plus,"and <pause dur=""short"" /> obviously if you can't use your hand it's i can remember <pause dur=""short"" /> <anon nametype=""m"" type=""name"" /> couldn't get it wet",1
16456,S0282,F,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,419,so one of the sort of things that they said to me in an e-mail was you know we're particularly interested if you can get young people to do recordings,31,50_plus,so one of the sort of things that they said to me in an e-mail was you know we're particularly interested if you can get young people to do recordings,1
64670,S0441,F,"['sport', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'family', 'work']",SZ98,58,he's got nothing,4,19_29,he's got nothing,0
56712,S0671,M,"['shakespeare', 'sarcasm', 'skill learning and “winning”', 'surnames and nicknames', 'golf', 'places of work']",SVCT,52,you win,2,19_29,you win,0
41260,S0289,F,"['sources of funds to convert churches', 'history of a charitable building', 'fundraising tips']",SN59,181,functionally it is exactly the same,6,50_plus,functionally it is exactly the same,1
48709,S0281,M,['health issues'],SQS3,112,"well I can believe it of <anon nameType=""m"" type=""name"" /> <vocal desc=""laugh"" /> oh god <pause dur=""short"" /> I've got a picture of him somewhere in in a Viking helmet",22,50_plus,"well i can believe it of <anon nametype=""m"" type=""name"" /> <vocal desc=""laugh"" /> oh god <pause dur=""short"" /> i've got a picture of him somewhere in in a viking helmet",1
57313,S0058,F,"['dancing lessons', 'holidays', 'old english', 'university work', 'tv shows', 'ageism', 'celebrities', 'friends', 'charities', 'the route for the journey', 'football', 'medicine', 'cars', 'lovefilm', 'metric and imperial', 'song lyrics.']",SVH7,717,"otherwise it's a bit it's no it's not as much fun <pause dur=""short"" /> actually an away game would be good because the fans are really good <pause dur=""short"" /> no access to A66 East <pause dur=""short"" /> ah right <pause dur=""short"" /> that's where we wanna go <pause dur=""short"" /> okay <pause dur=""short"" /> that's different",45,19_29,"otherwise it's a bit it's no it's not as much fun <pause dur=""short"" /> actually an away game would be good because the fans are really good <pause dur=""short"" /> no access to a66 east <pause dur=""short"" /> ah right <pause dur=""short"" /> that's where we wanna go <pause dur=""short"" /> okay <pause dur=""short"" /> that's different",0
14353,S0281,M,"['scottish referendum', 'job interview', 'colleague', 'my daughter', 'present personal situation.']",S9EP,158,mm,1,50_plus,mm,1
19158,S0264,M,"['arrangements for birthdays', 'postcard of recent holiday', 'scottish independence']",SCQC,207,you wouldn't know it if,6,50_plus,you wouldn't know it if,1
23562,S0015,F,"['recent news', 'personal situation']",SDJ9,458,"are well have crept up close on to what they are in <anon type=""place"" /> a lot of people come down from <anon type=""place"" /> cos they're a bit cheaper but it's not much cheaper now hence people",36,50_plus,"are well have crept up close on to what they are in <anon type=""place"" /> a lot of people come down from <anon type=""place"" /> cos they're a bit cheaper but it's not much cheaper now hence people",1
37246,S0681,M,"['discussing the past day', 'wicken fen nature reserve', 'online banking', 'savings and interest', 'housing and issues', 'issues about dave’s front door and door keys', 'mapping genotypes', 'planning the next day', 'christmas cards', 'choosing and delivering a christmas present to friend', 'issues with my mobility rollator', 'changing battery in electric candle', 'christmas lists']",SLJ5,336,TCA TCAFF I think,4,50_plus,tca tcaff i think,1
61138,S0218,M,"['university', 'massages', 'lectures']",SXKQ,20,what since I since I last told you?,9,19_29,what since i since i last told you?,0
43394,S0282,F,"['advice about renovation projects for historic buildings', 'bidding for funds', 'workable business plans']",SNXL,801,<unclear />,1,50_plus,<unclear />,1
41810,S0013,F,['no info'],SNCM,151,"yeah <pause dur=""short"" /> so you might as well eat the vegetables then mightn't you?",14,50_plus,"yeah <pause dur=""short"" /> so you might as well eat the vegetables then mightn't you?",1
9931,S0058,F,"['internet', 'work', 'politics', 'weather', 'cooking', 'health', 'house prices']",S72Q,312,"mm <pause dur=""short"" /> not the <trunc>in</trunc> insight giver",5,19_29,"mm <pause dur=""short"" /> not the <trunc>in</trunc> insight giver",0
50810,S0253,M,"['museums', 'parking', 'work', 'shopping', 'weddings', 'moving house', 'christmas and presents', 'interview for a masters', 'money', 'future plans', 'pets']",SRFV,220,"that's what I tell people <anon nameType=""m"" type=""name"" /> yeah",8,19_29,"that's what i tell people <anon nametype=""m"" type=""name"" /> yeah",0
24842,S0632,F,"['honeymoon', 'usa', 'iceland', 'boston', 'portland maine', 'family', 'california road trip', 'san francisco', 'la', 'camping', 'hotels', 'motels', 'national parks', 'desert', 'outsider art', 'food.']",SEGJ,1009,and when we were in hotels we were like we're in a hotel we've gotta make the most of,22,19_29,and when we were in hotels we were like we're in a hotel we've gotta make the most of,0
30104,S0529,F,"['difficulties at coping with university', 'anon’s low attendance', 'anon’s medication', 'children’s films', 'cinemas ']",SG4R,1168,I haven't been there for ages though,8,19_29,i haven't been there for ages though,0
66888,S0528,M,"['swedish massage', 'hospice', 'nursery education', 'wife', 'female equality', 'terminology', 'the me event next year and the involvement of women.']",SZT4,290,handling these ladies,3,50_plus,handling these ladies,1
6392,S0427,M,['home decorating; academic research project funding; coffee; italy; water companies; hadron collider'],S55B,236,er or that that assumes she knows what a cappuccino is,11,50_plus,er or that that assumes she knows what a cappuccino is,1
47201,S0282,F,"['birth of grandchild. being born abroad. what things are like in france: property', 'enterprise', 'land', 'anarchists and bureaucrats', 'french visitors to london. chichester cathedral spire collapsing. architect called porden. open day and photo exhibition. art competition. argument about bollards. local housing management: failings of new landlord. book being written by speaker no 2. british library. philip of spain and mary tudor: experience of visiting spanish archives. austrian battleship disaster. historians. ']",SQ37,243,well even in the middle where there's very little and very few people,14,50_plus,well even in the middle where there's very little and very few people,1
54453,S0084,F,[],SU82,624,yeah,1,19_29,yeah,0
51685,S0432,F,"['holidays', 'time off', 'valencia', '']",SRND,135,oh really?,3,19_29,oh really?,0
67228,S0428,F,"['babies', 'moving house', 'sharing clothes', 'siblings', 'learning languages']",SZYV,122,getting late?,3,19_29,getting late?,0
44240,S0013,F,['no info'],SP5U,438,just <trunc>bu</trunc>buzzing round your head,5,50_plus,just <trunc>bu</trunc>buzzing round your head,1
36288,S0086,M,"['friendships', 'exercise', 'work ']",SLDB,477,okay,1,19_29,okay,0
50690,S0247,F,['how hard it is to learn spanish / different language learning methodologies / nations where people speak two languages (catalan/castillian etc.) '],SRDJ,241,no that would be worth having a look for actually,10,50_plus,no that would be worth having a look for actually,1
5083,S0037,F,[],S48K,903,yeah,1,19_29,yeah,0
58357,S0037,F,"['barges', 'travel', 'work']",SWGB,75,no they don't find out until July,8,19_29,no they don't find out until july,0
17150,S0281,M,"['food', 'china', 'laptop']",S9ZP,315,"well no no <pause dur=""short"" /> but also she's got her mother er to to fall back on for",17,50_plus,"well no no <pause dur=""short"" /> but also she's got her mother er to to fall back on for",1
5746,S0441,F,"['bitching about girls', 'work', 'the english language', 'cleaning', 'procrastinating.  ']",S4WJ,679,yeah I thought that as well yeah,7,19_29,yeah i thought that as well yeah,0
55817,S0192,M,"['new apartments', 'things to buy', 'things to do', 'connecting the internet', 'food', 'rubbish collection', 'cooking', 'seasonal produce', 'smoking cigarettes', 'the nursery next door', 'banking']",SV28,1233,once you buy them,4,19_29,once you buy them,0
22637,S0238,F,"['scruffy clothes', 'breakfast', 'fruit farms', 'deserted medieval villages', 'roadworks', 'jam', 'coffee', 'growing herbs', 'old people', 'junk mail', 'phones', ""selling anon's old house""]",SDHU,257,previously er and I did a bit this year but of course I did have a few of my own next year I'm sure I'll have more but I suspect if one of hers dies or something she probably just won't bother to replace it,48,50_plus,previously er and i did a bit this year but of course i did have a few of my own next year i'm sure i'll have more but i suspect if one of hers dies or something she probably just won't bother to replace it,1
63445,S0084,F,['the future'],SYTD,553,because that'll be the recordings,6,19_29,because that'll be the recordings,0
56490,S0439,F,"['food', 'habits', 'friends', 'relationships', 'work', 'future planning. ']",SV4W,245,"in my head it's all mapped out we'd have the perfect relationship if he never spoke <vocal desc=""laugh"" />",18,19_29,"in my head it's all mapped out we'd have the perfect relationship if he never spoke <vocal desc=""laugh"" />",0
22588,S0242,M,"['scruffy clothes', 'breakfast', 'fruit farms', 'deserted medieval villages', 'roadworks', 'jam', 'coffee', 'growing herbs', 'old people', 'junk mail', 'phones', ""selling anon's old house""]",SDHU,208,ah,1,50_plus,ah,1
20552,S0058,F,"['food', 'holidays']",SD6X,1614,wow,1,19_29,wow,0
60657,S0355,M,"['news items', 'food', 'drinking']",SXJW,70,lying in court,3,50_plus,lying in court,1
21988,S0534,M,"['military experience', 'career', 'meeting his wife', 'places in taunton.']",SDEX,44,in the regiment and we were directed to barrack rooms big Victorian red brick barrack rooms cold they were heated by one open fire at each end and you were given a small amount of coke which was meant to last you for the week but in reality you could burn it in a day,55,50_plus,in the regiment and we were directed to barrack rooms big victorian red brick barrack rooms cold they were heated by one open fire at each end and you were given a small amount of coke which was meant to last you for the week but in reality you could burn it in a day,1
728,S0336,F,"['friends', 'family', 'work', 'holidays', 'festivals', 'houses']",S2C9,1333,or like not like,4,19_29,or like not like,0
1170,S0179,M,"['roads', 'cricket', 'bikes']",S2FT,140,what are they gonna build there?,8,19_29,what are they gonna build there?,0
26734,S0679,F,"['making a shopping list', 'ages on birthday cards', 'buying calendar fobs', 'art and craft at school', 'other things from primary school', 'hockey boots', 'subjects for study at university – sound recording', 'wider take on social history', 'changes in computers and computing', 'passing computers to computing museum', 'volunteering at computing museum']",SEVC,302,but it wasn't it wasn't thought worthy of university,11,50_plus,but it wasn't it wasn't thought worthy of university,1
22815,S0242,M,"['scruffy clothes', 'breakfast', 'fruit farms', 'deserted medieval villages', 'roadworks', 'jam', 'coffee', 'growing herbs', 'old people', 'junk mail', 'phones', ""selling anon's old house""]",SDHU,435,"<vocal desc=""laugh"" />",0,50_plus,"<vocal desc=""laugh"" />",1
5133,S0037,F,[],S48K,1113,I know,2,19_29,i know,0
16676,S0284,M,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,639,"well <pause dur=""short"" /> I could",3,50_plus,"well <pause dur=""short"" /> i could",1
22858,S0242,M,"['scruffy clothes', 'breakfast', 'fruit farms', 'deserted medieval villages', 'roadworks', 'jam', 'coffee', 'growing herbs', 'old people', 'junk mail', 'phones', ""selling anon's old house""]",SDHU,478,mm mm,2,50_plus,mm mm,1
35962,S0058,F,"['parks', 'travelling', 'friends', 'unpaid internships', 'unemployment', 'renewable energy', 'careers services', 'work', 'animal rights', 'yorkshire', 'giving directions']",SL76,220,"yeah sorry <pause dur=""short"" /> erm yeah the the work experience thing erm yeah <unclear /> But I think",15,19_29,"yeah sorry <pause dur=""short"" /> erm yeah the the work experience thing erm yeah <unclear /> but i think",0
55779,S0198,F,"['new apartments', 'things to buy', 'things to do', 'connecting the internet', 'food', 'rubbish collection', 'cooking', 'seasonal produce', 'smoking cigarettes', 'the nursery next door', 'banking']",SV28,1088,yeah,1,19_29,yeah,0
1033,S0680,F,"['computers', 'work colleagues in computing', 'furniture', 'discuss tidying up a house']",S2CY,193,<unclear /> yes,2,50_plus,<unclear /> yes,1
56443,UNKFEMALE,F,"['food', 'habits', 'friends', 'relationships', 'work', 'future planning. ']",SV4W,56,did you want anything else?,6,19_29,did you want anything else?,0
4504,S0680,F,"['tidying out a cupboard', 'memories of our ‘gardening set’ toy', 'memories of our ‘bako’ building set', 'issues around tidying out', 'weather']",S3XC,100,"mm yes well this is it I mean I've got I've got loads of erm nuts and bolts and screws and nails and things that I need to sort of my own because some of my stuff is here and some of my stuff is at <anon nameType=""m"" type=""name"" />'s and the same with my tools they are in two different places oh I must bring those tools up from the cellar to <anon nameType=""m"" type=""name"" />'s you know hammers and pliers",80,50_plus,"mm yes well this is it i mean i've got i've got loads of erm nuts and bolts and screws and nails and things that i need to sort of my own because some of my stuff is here and some of my stuff is at <anon nametype=""m"" type=""name"" />'s and the same with my tools they are in two different places oh i must bring those tools up from the cellar to <anon nametype=""m"" type=""name"" />'s you know hammers and pliers",1
67031,S0120,M,"['tv', 'languages', 'friends', 'holidays', 'offices', 'comedy']",SZXQ,119,you just take it in,5,19_29,you just take it in,0
1540,S0243,F,"['hand-thrown mugs', 'milk', 'weather', 'spiders', 'gardening (several times)', 'power cuts', 'birds', 'decorating', 'some friends of anon', 'a local festival', 'an accident in the home']",S2UT,348,mm,1,50_plus,mm,1
34856,S0439,F,['work and living situation. legal problems with renting. '],SKKU,157,yeah,1,19_29,yeah,0
14779,S0355,M,"['scottish referendum', 'job interview', 'colleague', 'my daughter', 'present personal situation.']",S9EP,584,"it clears the sinuses and I have this Mr <anon nameType=""m"" type=""name"" />",10,50_plus,"it clears the sinuses and i have this mr <anon nametype=""m"" type=""name"" />",1
13190,S0192,M,"['linguistics recording', 'friends', 'pregnancy', 'reunions', 'colloquialisms', 'post', 'chores', 'money and budgets', 'salary', 'marriage', 'joint bank accounts', 'south korea', 'education', 'tv', 'shopping', 'weather', 'childbirth', 'children', 'future plans', 'living abroad', 'university', 'form filling', 'accent', 'spanish', 'cigarettes', 'cost of living', 'old jobs', '']",S97Z,1127,and find,2,19_29,and find,0
